appid,name_from_app_list,absolute_index,details_from_cache,steamspy_from_cache,forced_include,bucket,matched_terms,relevance_score,steamspy_tags,steam_type,steam_name,is_free,required_age,release_date_coming_soon,steam_release_date,developers,publishers,steam_genres,steam_categories,platform_windows,platform_mac,platform_linux,metacritic_score,recommendations_total,short_description,header_image,website,support_url,support_email,steamspy_owners,steamspy_median_forever,steamspy_average_forever,total_reviews,total_positive,total_negative,total_ratings_pos_neg,positive_ratio,review_score,review_score_desc,reviews_from_cache,include_in_corpus,exclusion_reason,original_release_year,original_release_decade,game_series,protagonist,protagonist_type,protagonist_gender,primary_archetype,secondary_archetype,shadow_load_0_3,player_projection_0_3,narrative_complexity_0_3,corpus_notes,coding_source,review_error,run_id,run_start_index,run_scan_limit,scanned_at_utc,player_shaped_arc,ensemble_archetypes,llm_primary_archetype_suggestion,llm_secondary_archetype_suggestion,llm_shadow_load_suggestion,human_validation_primary_mode,human_validation_secondary_mode,human_validation_agreement_score,human_validation_votes_json
1250,Killing Floor,24,True,True,False,survival/sandbox or horror,"Action, FPS, First-Person, Horror, Shooter, Singleplayer, Survival, Survival Horror, Zombies",15,"FPS, Zombies, Co-op, Survival, Horror, Multiplayer, Action, Online Co-Op, Violent, Gore, Shooter, Team-Based, First-Person, Survival Horror, Moddable, Bullet Time, Class-Based, 3D, Singleplayer, Dark Comedy",game,Killing Floor,False,17,False,"May 14, 2009",Tripwire Interactive,Tripwire Interactive,Action,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Valve Anti-Cheat enabled, Stats, Includes level editor, Family Sharing",True,True,True,72,39860,"6-player co-op survival horror at its finest! Free updates, free special events and a ridiculous amount of fun!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1250/header.jpg?t=1726777771,http://www.killingfloorthegame.com,http://support.tripwireinteractive.com/,,"2,000,000 .. 5,000,000",0,0,68660,65345,3315,68660,0.9517186134576172,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:05:16.422225+00:00,,,,,,,,,
495420,State of Decay 2: Juggernaut Edition,9539,False,False,False,RPG/character progression,"Action, RPG, Simulation",5,,game,State of Decay 2: Juggernaut Edition,False,0,False,"Mar 13, 2020",Undead Labs,Xbox Game Studios,"Action, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing",True,False,False,69,57763,"The dead have risen and civilization has fallen. Now it's up to you to gather survivors, scavenge for resources and build a community in a post-apocalyptic world – a world where you define what it means to survive in this ultimate zombie survival simulation.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/495420/header.jpg?t=1741378867,https://www.stateofdecay.com,https://support.stateofdecay.com,,,,,68434,56658,11776,68434,0.82792179326066,8,Very Positive,False,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:26:00.768722+00:00,,,,,,,,,
466560,Northgard: Definitive Edition,8838,True,False,False,systemic/player-role,"Adventure, Simulation, Strategy",5,,game,Northgard: Definitive Edition,False,0,False,"Mar 7, 2018",Shiro Games,Shiro Games,"Adventure, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",True,True,True,81,54131,"Northgard: Definitive Edition is a critically acclaimed real-time strategy game based on Norse mythology. Lead your clan, uncover the secrets of a mysterious newfound continent and defeat your enemies to conquer the Throne!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/466560/f46db7c89dde0ec381f59677d540a9224809beb2/header_alt_assets_15.jpg?t=1776366876,https://northgard.net/,,support@shirogames.com,,,,68315,58270,10045,68315,0.8529605503915685,8,Very Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:14:24.120759+00:00,,,,,,,,,
221040,Resident Evil 6,1496,True,True,False,survival/sandbox or horror,"Action, Adventure, Female Protagonist, Horror, Shooter, Singleplayer, Survival, Survival Horror, Third Person, Third-Person Shooter, Zombies",19,"Zombies, Action, Co-op, Third-Person Shooter, Horror, Co-op Campaign, Online Co-Op, Multiplayer, Adventure, Split Screen, Third Person, Local Co-Op, Shooter, Quick-Time Events, Survival Horror, Survival, Singleplayer, Female Protagonist, Atmospheric, Gore",game,Resident Evil 6,False,16,False,"Mar 21, 2013",Capcom,Capcom,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Remote Play Together, Family Sharing",True,False,False,69,49101,"Blending action and survival horror, Resident Evil 6 promises to be the dramatic horror experience of 2013.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/221040/header.jpg?t=1768960676,http://www.residentevil.com/6/,http://www.capcom.co.jp/support/contact/,,"2,000,000 .. 5,000,000",0,0,68247,52868,15379,68247,0.7746567614693686,6,Mostly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:26.851500+00:00,,,,,,,,,
424370,Wolcen: Lords of Mayhem,7361,True,False,False,RPG/character progression,"Action, Adventure, RPG",4,,game,Wolcen: Lords of Mayhem,False,0,False,"Feb 13, 2020",WOLCEN Studio,WOLCEN Studio,"Action, Adventure, Indie, RPG","Single-player, Partial Controller Support, Family Sharing",True,False,False,60,61722,"Carve your path in this Hack’n’Slash free from class boundaries. Purify a world shattered by corruption, and uncover the grim secrets and forgotten horrors lurking in the shadows of this forsaken land as you rise in Power. Your Inner aspect beckons—will you answer?",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/424370/header.jpg?t=1773238074,https://www.wolcengame.com,https://wolcengame.com/contact/,support@wolcengame.com,,,,67869,37946,29923,67869,0.5591065140196555,5,Mixed,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:09:37.936341+00:00,,,,,,,,,
752590,A Plague Tale: Innocence,18899,False,False,False,action/adventure protagonist,"Action, Adventure",2,,game,A Plague Tale: Innocence,False,17,False,"May 14, 2019",Asobo Studio,Focus Entertainment,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,81,58683,"Follow the grim tale of young Amicia and her little brother Hugo, in a heartrending journey through the darkest hours of history.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/752590/header.jpg?t=1727793332,https://www.focus-home.com/games/a-plague-tale-innocence,http://www.focus-home.com/index.php?rub=support,support@focus-home.com,,,,67700,63200,4500,67700,0.9335302806499262,8,Very Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T14:25:36.959815+00:00,,,,,,,,,
201270,Total War: SHOGUN 2,1188,True,True,False,systemic/player-role,"Action, Grand Strategy, RTS, Singleplayer, Strategy, Tactical, Turn-Based, Turn-Based Strategy",12,"Strategy, Historical, Turn-Based Strategy, RTS, Grand Strategy, Tactical, Singleplayer, Multiplayer, Real Time Tactics, Military, Diplomacy, Ninja, Co-op, Turn-Based, Medieval, Great Soundtrack, Moddable, Turn-Based Tactics, Action, Stylized",game,Total War: SHOGUN 2,False,0,False,"Mar 15, 2011","CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",Strategy,"Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Steam Cloud, Valve Anti-Cheat enabled, Stats, Family Sharing",True,True,True,90,37470,Total War: SHOGUN 2 is the perfect mix of real-time and turn-based strategy gaming for newcomers and veterans alike.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/201270/header.jpg?t=1763649183,http://www.totalwar.com/shogun2,https://support.sega.co.uk,,"2,000,000 .. 5,000,000",0,0,67011,61503,5508,67011,0.9178045395532076,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:10.690956+00:00,,,,,,,,,
500,Left 4 Dead,16,True,True,False,survival/sandbox or horror,"Action, Adventure, FPS, Female Protagonist, First-Person, Horror, Shooter, Singleplayer, Survival, Tactical, Zombies",17,"Zombies, Co-op, Multiplayer, FPS, Action, Horror, Shooter, Online Co-Op, Survival, Team-Based, First-Person, Post-apocalyptic, Singleplayer, Atmospheric, Moddable, Adventure, Tactical, Replay Value, Competitive, Female Protagonist",game,Left 4 Dead,False,0,False,"Nov 17, 2008",Valve,Valve,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Captions available, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Stereo Sound, Surround Sound, Steam Cloud, Valve Anti-Cheat enabled, Stats, Steam Leaderboards, Includes Source SDK, Commentary available, Remote Play on TV, Family Sharing",True,False,False,89,57068,"From Valve (the creators of Counter-Strike, Half-Life and more) comes Left 4 Dead, a co-op action horror game for the PC and Xbox 360 that casts up to four players in an epic struggle for survival against swarming zombie hordes and terrifying mutant monsters.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/header.jpg?t=1745368560,http://www.l4d.com/,http://steamcommunity.com/app/500,,"5,000,000 .. 10,000,000",0,0,66938,64522,2416,66938,0.96390689892139,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:05:16.225196+00:00,,,,,,,,,
493520,GTFO,9465,False,False,False,action/adventure protagonist,Action,1,,game,GTFO,False,0,False,"Dec 9, 2021",10 Chambers,10 Chambers,Action,"Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",True,False,False,78,45529,"GTFO is a hardcore cooperative horror shooter that throws you from gripping suspense to explosive action in a heartbeat. Stealth, strategy, and teamwork are necessary to survive in your deadly, underground prison. Work together or die together.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/493520/header.jpg?t=1773842359,http://www.GTFOtheGame.com,,support@10chambers.com,,,,65989,55440,10549,65989,0.8401400233372228,8,Very Positive,False,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:23:02.988974+00:00,,,,,,,,,
403640,Dishonored 2,6722,True,False,False,action/adventure protagonist,Action,1,,game,Dishonored 2,False,17,False,"Nov 11, 2016",Arkane Studios,Bethesda Softworks,Action,"Single-player, Steam Achievements, Steam Trading Cards, Color Alternatives, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Surround Sound, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,86,42226,"Reprise your role as a supernatural assassin in Dishonored 2. Declared a “masterpiece” by Eurogamer and hailed “a must-play revenge tale” by Game Informer, Dishonored 2 is the follow up to Arkane’s 1st-person action blockbuster &amp; winner of 100+ 'Game of the Year' awards, Dishonored.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/403640/header.jpg?t=1750785918,https://www.dishonored.com/,http://help.bethesda.net/,,,,,65882,59052,6830,65882,0.8963298017667952,8,Very Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:07:29.607638+00:00,,,,,,,,,
285900,Gang Beasts,2791,True,True,False,systemic/player-role,"Action, Adventure, Party, Simulation, Singleplayer, Third Person",8,"Funny, Physics, Multiplayer, Colorful, Party Game, Local Multiplayer, Party, Fighting, Comedy, 3D Fighter, Casual, Soundtrack, 4 Player Local, Co-op, Family Friendly, Beat 'em up, Memes, Third Person, Singleplayer, Indie",game,Gang Beasts,False,0,False,"Dec 12, 2017","Boneloaf, Rocket Science",Boneloaf,"Action, Adventure, Casual, Indie, Simulation","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",True,True,True,,53421,"Gang Beasts is a silly multiplayer party game with surly gelatinous characters, brutal slapstick fight sequences, and absurd hazardous environments, set in the mean streets of Beef City.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/285900/header.jpg?t=1780410654,http://gangbeasts.game,http://gangbeasts.game,support@boneloaf.co,"2,000,000 .. 5,000,000",0,0,65763,56195,9568,65763,0.8545078539604337,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:08:39.374667+00:00,,,,,,,,,
214490,Alien: Isolation,1397,True,True,False,survival/sandbox or horror,"Action, Adventure, FPS, Female Protagonist, First-Person, Horror, Psychological Horror, Shooter, Singleplayer, Stealth, Survival, Survival Horror",18,"Horror, Survival Horror, Sci-fi, Aliens, Atmospheric, Stealth, First-Person, Space, Female Protagonist, Singleplayer, Survival, Action, Difficult, Adventure, Psychological Horror, Great Soundtrack, FPS, Gore, Shooter, VR",game,Alien: Isolation,False,16,False,"Oct 6, 2014","Creative Assembly, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",Action,"Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Stereo Sound, Surround Sound, Steam Cloud, Remote Play on TV, Family Sharing",True,True,True,81,47621,"Discover the true meaning of fear in Alien: Isolation, a survival horror set in an atmosphere of constant dread and mortal danger.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/214490/header.jpg?t=1763647113,http://www.alienisolation.com,https://support.sega.co.uk,,"2,000,000 .. 5,000,000",0,0,65543,61053,4490,65543,0.931495354194956,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:23.083222+00:00,,,,,,,,,
489520,Minion Masters,9324,False,False,False,RPG/character progression,"Action, Adventure, RPG, Strategy",6,,game,Minion Masters,True,0,False,"May 24, 2019",BetaDwarf,BetaDwarf,"Action, Adventure, Indie, RPG, Strategy, Free To Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on Tablet",True,True,False,,1564,"An addictive fast-paced hybrid of Card games &amp; Tower-Defense. Play 1v1 - or bring a friend for 2v2 - and engage in epic online multiplayer battles full of innovative strategy and awesome plays! Collect 200+ cards with unique mechanics, all free!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/489520/header.jpg?t=1776070207,http://minionmastersthegame.com,,support@betadwarf.com,,,,65240,58329,6911,65240,0.8940680564071122,8,Very Positive,False,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:16:51.861337+00:00,,,,,,,,,
219640,Chivalry: Medieval Warfare,1471,True,True,False,systemic/player-role,"Action, FPS, First-Person, Simulation, Third Person",6,"Medieval, Multiplayer, Action, Gore, First-Person, Swordplay, Violent, PvP, Indie, Third Person, Competitive, Team-Based, Hack and Slash, Co-op, Historical, FPS, Class-Based, Atmospheric, Simulation, Difficult",game,Chivalry: Medieval Warfare,False,0,False,"Oct 16, 2012",Torn Banner Studios,Torn Banner Studios,"Action, Indie","Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Valve Anti-Cheat enabled, Includes level editor, Remote Play on TV, Family Sharing",True,True,True,79,44540,"Besiege castles and raid villages in Chivalry: Medieval Warfare, a fast-paced medieval first person slasher with a focus on multiplayer battles",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/219640/header.jpg?t=1710276094,http://www.tornbanner.com/chivalry,http://www.tornbanner.com/contact/,,"5,000,000 .. 10,000,000",0,0,65117,53760,11357,65117,0.8255908595297695,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:25.879460+00:00,,,,,,,,,
21690,Resident Evil 5,454,True,True,False,survival/sandbox or horror,"Action, Adventure, Female Protagonist, Horror, Shooter, Singleplayer, Survival, Survival Horror, Third Person, Third-Person Shooter, Zombies",19,"Co-op, Action, Zombies, Co-op Campaign, Third-Person Shooter, Online Co-Op, Horror, Multiplayer, Adventure, Third Person, Survival Horror, Shooter, Local Co-Op, Singleplayer, Female Protagonist, Quick-Time Events, Survival, Gore, Split Screen, Atmospheric",game,Resident Evil 5,False,17,False,"Sep 15, 2009",Capcom,Capcom,"Action, Adventure","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",True,False,False,86,45863,"This game is a port of the Games for Windows - Live version that was released in 2009. If you buy the Untold Stories Bundle here on Steam, it will be the same as upgrading to Resident Evil 5 Gold Edition.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/21690/header.jpg?t=1768960574,http://www.residentevil.com/5/,http://www.capcom.co.jp/support/contact/,,"1,000,000 .. 2,000,000",0,0,64257,55889,8368,64257,0.8697729430256625,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:05:33.338247+00:00,,,,,,,,,
