a,h,pn,pt,pc,p,s,t,ac,su,sh,pp,nc,inc,ex,mr,eb,note,custom_id,part_no
1305130,y,The Lost Legends of Redwall: The Scout Act 3,fns,3,EXP,HER,EVE,3,3,0,1,2,y,info,False,g,Scout protagonist,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1305380,n,"VR Fitness Gym (Cycling, Marathon, Football, etc)",sim,0,NA,NA,NA,0,0,0,0,0,n,sim,False,m,Fitness simulator,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1306760,y,Time Agent,fns,2,SAG,EXP,HER,2,1,0,1,2,m,none,True,m,Agent likely time-travel investigator,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1307460,y,Indoor Sniper Shooting Alpha Strike in Corona Virus Lockdown,fns,2,HER,REB,SHA,2,1,1,1,1,m,none,True,m,"Shooter role, explicit title",steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1307490,y,Not My President - Level 1,fns,1,REB,JES,EVE,1,1,0,1,1,m,none,True,m,Political protest framing,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1308280,y,Empire of the Wicked,sys,1,RUL,SHA,REB,1,1,1,0,1,m,sys,True,m,Empire-level strategy role,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1308350,y,Deer Hunter xTreme Focal Plane,fns,2,HER,SAG,REB,2,1,0,1,1,m,none,True,m,Hunter role,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1310080,y,Finding Fido: The Journey,fns,2,EXP,CAR,LOV,2,1,0,1,1,y,info,False,m,Pet search journey,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1310230,y,Cyber Seraph,fns,1,MAG,HER,SHA,1,1,1,1,2,m,unk,True,m,Cyber angelic protagonist,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1312070,n,Pink Island,sim,0,NA,NA,NA,0,0,0,0,0,n,sim,False,m,Island sim likely,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1314540,u,Feylin,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,u,Insufficient information,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1319570,y,LIMINALPHOBIA,fns,1,SHA,EXP,SAG,1,1,2,1,2,m,unk,True,m,Horror protagonist likely,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1323190,n,Sbeve,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,g,Meme-like abstract title,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1324860,y,Heretic's Lot: Prologue,fns,2,REB,SHA,MAG,2,1,1,1,1,m,info,True,m,Heretic protagonist implied,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1328710,n,Capsule Hotel Simulator,sim,0,NA,NA,NA,0,0,0,0,0,n,sim,False,g,Management simulator,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1329850,y,The Battle of Visby,sys,0,NA,NA,NA,0,0,0,0,0,n,sys,False,g,Battle strategy system,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1331070,y,No Honor,fns,1,SHA,REB,HER,1,1,2,1,1,m,unk,True,m,Honorless antihero likely,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1333980,y,Flyist,fns,1,EXP,HER,INN,1,1,0,1,0,m,unk,True,m,Flight-themed protagonist unclear,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1334970,y,The Neon Mate,fns,1,LOV,REB,EVE,1,1,0,1,1,m,unk,True,m,Mate implies relationship focus,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1344210,y,Mysteries Of Darkness,fns,1,SAG,EXP,SHA,1,1,1,1,2,m,info,True,m,Mystery/darkness investigation,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1345220,n,LiveOnIdol,sim,0,NA,NA,NA,0,0,0,0,0,n,sim,False,m,Idol management or performance sim,steam-v006-rest54mini-part_010-chunk-0077-ranks-49801-49850,10
1346860,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Insufficient title info,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1348250,u,,spr,1,HER,RUL,UNC,1,1,0,2,0,m,spr,True,m,Likely soccer/tank sport,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1349130,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Title too vague,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1355390,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,No reliable protagonist cue,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1357090,u,,spr,1,HER,RUL,UNC,1,1,0,2,0,m,spr,True,m,Sports league role,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1357400,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,Puzzle board game,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1358770,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,Abstract tower puzzle,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1359750,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,"Software, not game protagonist",steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1359850,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Zombie action title,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1360580,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Ambiguous title,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1361570,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Could be many genres,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1366930,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Title suggests dungeon action,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1368750,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,Jigsaw puzzle collection,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1369580,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,Mindfulness app/game,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1370180,n,,nfx,2,EXP,HER,UNC,1,1,0,1,0,m,sys,False,m,Alien cat is fixed nonhuman,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1370650,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,Animation editor software,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1371460,n,,nfx,2,EXP,HER,UNC,1,1,0,1,0,m,sys,False,m,Alien cat sequel,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1371880,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Space legation unclear,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1372470,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Sci-fi derelict title,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1376090,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Dark fantasy ambiguity,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1384530,n,,nfx,2,EXP,HER,UNC,1,1,0,1,0,m,sys,False,m,Lion protagonist likely fixed,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1392150,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Generic combat title,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1393480,n,,sys,2,RUL,EXP,HER,2,1,0,1,1,y,sys,False,m,Faction/union system role,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1394750,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,"Mahjong contest, no protagonist",steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1403760,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,"Engine software, not game",steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1405670,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Forgotten island unclear,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1405740,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,Likely utility/tool,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1412610,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,Installation service simulation,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1414030,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Atmospheric title only,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1414490,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Insufficient metadata,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1419130,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Aviator assault unclear,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1419430,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Multiplayer roguelike title vague,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1419670,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Reality title ambiguous,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1420930,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,Slideshow maker software,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1422740,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Heaven title insufficient,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1423500,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Very low confidence,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1424070,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,Block stacking puzzle,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1425010,n,,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,m,Arcade jump puzzle,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1427150,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Episodic title unclear,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1428580,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Valley title ambiguous,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1429890,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Singularity ambiguous,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1430140,n,,sys,2,RUL,EXP,HER,2,1,0,1,1,y,sys,False,m,Empire strategy game,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1432480,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Poetic title alone,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1433770,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Unclear title,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1436930,y,,frs,2,EXP,HER,SAG,1,2,0,2,2,y,sys,False,m,Classic party dungeon crawl,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1439220,n,,sys,2,RUL,HER,EXP,2,1,0,1,1,y,sys,False,m,Kingdom conquest system role,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1439630,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Damned-finitive title vague,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1443370,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Prophecy title unclear,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1443600,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Amazething unclear,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1443950,u,,unc,0,UNC,UNC,UNC,0,0,0,0,0,m,unk,True,m,Last Hope too vague,steam-v006-rest54mini-part_010-chunk-0078-ranks-49851-49900,10
1444740,u,Maniac Path,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,Unknown game; protagonist unclear,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1446690,u,Super Ultimatum Quiz,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,Quiz title gives no clear protagonist,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1453230,u,HIIS,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,Insufficient metadata for protagonist,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1454060,u,Shooty,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Likely shooter, but protagonist unknown",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1456220,u,Don't Stare,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,"Title only, no protagonist evidence",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1460230,u,Javols VR,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,VR title too vague,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1462860,u,Dots!,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,Abstract title; no protagonist,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1464190,u,Demon heart,unc,1,UNC,NA,NA,1,0,1,0,1,m,unk,True,m,"Possible character focus, uncertain",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1464400,u,Mead Crafter,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,Crafting role unclear,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1464410,u,末日杀 Might & Trap: Apocalypse,unc,1,UNC,NA,NA,1,0,1,0,1,m,unk,True,m,"Apocalypse action, protagonist unclear",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1465370,u,Detective notes. Lighthouse Mystery Solitaire,unc,1,UNC,NA,NA,2,0,0,0,1,m,info,True,m,Solitaire mystery suggests investigation,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1478620,u,Return of the Heir,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Heir implies protagonist, but unclear",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1478880,u,Sep's Diner,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,Diner title gives no clear protagonist,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1480740,u,Doomsday Room,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,"Room-based title, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1481630,n,Command Line Pilot,sim,3,NA,NA,NA,0,2,0,0,1,n,sim,False,m,"Simulation pilot role, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1482330,n,MECHA AND TANK FIGHTING,sys,2,NA,NA,NA,0,2,0,0,1,n,sys,False,m,"Systemic combat role, no character",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1486330,u,VR探索梅西爾,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"VR exploration title, unclear avatar",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1487470,u,秋田・男鹿ミステリー案内 凍える銀鈴花,unc,1,UNC,NA,NA,2,0,0,0,1,m,info,True,m,Mystery suggests detective protagonist,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1488740,u,The Best BJ,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,Title too ambiguous,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1492380,u,Jumping Over It With Neko Girl,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,"Platformer title, protagonist unclear",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1492510,u,Intelligence Operation,unc,1,UNC,NA,NA,2,0,0,0,1,m,info,True,m,Operation title implies agent role,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1494310,u,Panmorphia: Enchanted,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Series title, insufficient context",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1495780,n,Isometric Nonogram,sim,2,NA,NA,NA,0,2,0,0,0,n,sim,False,m,"Puzzle system, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1498680,u,Poker Pretty Girls Battle : Fantasy World Edition,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,Card battle with unclear avatar,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1499430,u,What We Pretend To Be,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,Abstract title; unclear protagonist,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1501210,u,ARENIX,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,No usable metadata,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1501390,n,KING PONG,spr,2,NA,NA,NA,0,1,0,0,0,n,spr,False,m,"Sports-like game, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1501800,u,Rope Cow - Rope it to The Cow,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,"Arcade title, character unclear",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1502950,u,Quarantine: Global Pandemic,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,Pandemic theme without clear protagonist,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1503430,n,Groov,sim,2,NA,NA,NA,0,1,0,0,0,n,sim,False,m,"Music/system title, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1504910,u,Sakura Mochi,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,"Food title, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1505600,n,RETRIS,sim,2,NA,NA,NA,0,2,0,0,0,n,sim,False,m,"Puzzle variant, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1506640,u,Hatchpunk,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Style suggests character, uncertain",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1507950,u,Dying Flame,unc,1,UNC,NA,NA,1,0,1,0,1,m,unk,True,m,"Dramatic title, protagonist unclear",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1509840,u,Tower of Doom,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Generic fantasy title, unclear hero",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1514900,u,True Virus,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Virus theme, no protagonist evidence",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1518630,u,Pretty Girls Panic! PLUS,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,"Character collection, uncertain avatar",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1524810,u,Carotic - Academic Version,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,Academic version unclear,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1526090,u,Rising Noracam,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,"Unknown title, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1528300,u,Mythic Zombies,unc,1,UNC,NA,NA,1,0,1,0,1,m,unk,True,m,"Zombie theme, no clear lead",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1532080,u,HeadCount,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,Ambiguous title; unknown protagonist,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1533430,n,LOCO music,sim,2,NA,NA,NA,0,1,0,0,0,n,sim,False,m,"Music application, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1534930,y,Ascii the Brave Cat,nfx,3,HER,EXP,INN,2,3,0,2,1,y,info,False,m,Cat hero is clear protagonist,steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1537600,u,Spring Flower,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,"Symbolic title, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1539090,u,Attack of the Mutant Penguins,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Enemy-focused title, unclear hero",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1542440,u,Kosmonavtes: Escape Reality,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Escape quest, but protagonist unclear",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1543340,u,Sheriff Exam,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Exam title suggests roleplay, uncertain",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1545340,n,Asian Mahjong,sim,2,NA,NA,NA,0,2,0,0,0,n,sim,False,m,"Mahjong puzzle, no protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1546070,u,Human Within,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Narrative title, insufficient data",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1548270,u,Darkilson,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,m,"Unknown title, no clear protagonist",steam-v006-rest54mini-part_010-chunk-0079-ranks-49901-49950,10
1549140,u,Apolune 2,unc,1,UNC,NA,NA,0,0,0,0,1,m,unk,True,m,"Sequel title, unclear role",steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1550460,y,My Dear Frankenstein,fns,2,MAG,LOV,SHA,1,1,2,1,2,m,info,True,m,Likely Frankenstein-themed protagonist,steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1550950,u,Pirates of the Asteroid Belt,sys,1,REB,EXP,UNC,1,0,0,0,1,n,sys,True,m,Could be faction or crew management,steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1552740,u,First Days of Atlantis,unc,1,EXP,CRE,UNC,0,0,0,0,1,m,unk,True,m,"Mythic setting, protagonist unclear",steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1553840,u,Super Bombinhas,unc,1,JES,HER,UNC,0,0,0,0,1,m,unk,True,m,"Arcade title, unclear protagonist",steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1561430,y,Urban Mage,fns,2,MAG,EXP,SAG,1,2,0,1,2,y,info,False,m,Named mage protagonist,steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1563550,u,Childhood Fears,unc,1,INN,SHA,UNC,0,0,0,0,1,m,unk,True,m,"Psychological title, unclear lead",steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1564180,n,Steel Nations,sys,2,NA,NA,NA,1,0,0,0,2,n,sys,False,m,Nation-scale strategy game,steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1564280,u,Augury,unc,1,SAG,MAG,UNC,0,0,0,0,1,m,unk,True,m,"Divination title, role unclear",steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1566120,y,Russian Drunken Boxers,spr,2,JES,HER,SHA,1,1,1,2,1,y,spr,False,m,Sports fighting role,steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1570120,u,BUNKER,unc,1,SHA,EVE,UNC,0,0,0,0,1,m,unk,True,m,"Generic title, no clear lead",steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1571330,u,Battle Royale Craft,sys,1,HER,REB,UNC,1,0,0,0,1,n,sys,True,m,Likely competitive systemic play,steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1573620,y,Bit Orchard,sim,2,CRE,EVE,INN,1,2,0,1,1,y,sim,False,m,Farming/management simulation,steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1576830,n,Fruit Sudoku,nop,2,NA,NA,NA,1,0,0,0,0,n,nop,False,m,Puzzle with no protagonist,steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1576990,y,SUPER METBOY!,fns,1,HER,JES,EXP,1,1,0,1,1,m,info,True,m,"Platform hero, uncertain specifics",steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1577940,u,Redaxium,unc,1,MAG,SHA,UNC,0,0,0,0,1,m,unk,True,m,"Abstract title, unclear protagonist",steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
1578470,u,Hide Seek Survive,spr,1,HER,SHA,UNC,1,0,0,0,1,n,spr,True,m,Hide-and-seek style competitive role,steam-v006-rest54mini-part_010-chunk-0080-ranks-49951-50000,10
